timestamp,city,latitude,longitude,season,temperature_c,humidity_pct,wind_speed_kmh,pm25,pm10,no2_ppb,o3_ppb,aqi,air_quality_category,station_id
2020-05-08 00:00:00,Tokyo,35.619940512423405,139.62085997449196,Spring,44.7,72.8,9.4,10.84,54.75,33.0,17.4,200,Unhealthy for Sensitive,STN-188
2020-05-08 06:00:00,Cairo,30.01997640933664,31.20260855188094,Spring,5.2,24.6,8.8,24.93,62.72,49.4,50.9,133,Moderate,STN-747
2020-05-08 12:00:00,Paris,48.902198809909756,2.313300648903672,Spring,27.7,22.4,0.1,33.48,35.95,26.3,64.3,216,Good,STN-355
2020-05-08 18:00:00,Lagos,6.519844843273633,3.474860389145851,Spring,-11.8,46.0,18.5,45.97,206.26,26.8,43.3,141,Good,STN-839
2020-05-09 00:00:00,Cairo,30.05680514517086,31.272760686794438,Spring,29.8,43.6,14.5,65.25,30.28,1.7,26.9,226,Unhealthy for Sensitive,STN-225
2020-05-09 06:00:00,São Paulo,-23.534639452286232,-46.68126231729519,Spring,27.4,48.9,4.9,22.93,45.39,29.1,17.4,23,Good,STN-834
2020-05-09 12:00:00,Tokyo,35.67186373118278,139.76324448321705,Spring,31.5,61.5,25.6,60.65,20.06,34.9,65.0,170,Unhealthy,STN-390
2020-05-09 18:00:00,New York,40.69682599759897,-73.92380435064139,Spring,28.8,38.7,14.2,43.99,29.25,40.3,28.5,38,Unhealthy,STN-893
2020-05-10 00:00:00,São Paulo,-23.511714132691154,-46.65767522024209,Spring,13.1,56.5,7.5,46.88,32.81,,42.4,230,Unhealthy for Sensitive,STN-167
2020-05-10 06:00:00,London,51.48410837148499,-0.1523654337208945,Spring,29.0,34.7,16.6,28.49,97.77,13.5,29.7,244,Good,STN-992
2020-05-10 12:00:00,Sydney,-33.88071921190143,151.22813814501097,Spring,26.4,69.2,22.9,16.91,111.04,14.6,21.3,179,Good,STN-369
2020-05-10 18:00:00,Paris,48.777425973950784,2.4126861117884157,Spring,35.5,90.2,15.2,50.27,101.66,1.4,39.6,326,Good,STN-383
2020-05-11 00:00:00,Delhi,28.543002300145922,77.22380072154952,Spring,16.7,64.5,6.1,40.19,11.15,8.3,27.7,154,Moderate,STN-318
2020-05-11 06:00:00,Delhi,28.555988826171355,77.2240153893801,Spring,35.2,61.2,18.0,83.7,9.06,51.4,40.5,46,Good,STN-183
2020-05-11 12:00:00,Sydney,-33.82796302457266,151.11489510731627,Spring,31.7,95.1,9.6,22.49,44.89,32.8,53.1,88,Unhealthy for Sensitive,STN-125
2020-05-11 18:00:00,Delhi,28.617122268394656,77.39571491244588,Spring,9.3,57.7,21.9,40.02,18.93,18.5,37.4,227,Good,STN-183
2020-05-12 00:00:00,London,51.61052776405289,-0.09776332752057168,Spring,8.2,73.4,6.3,,44.94,20.6,40.6,251,Good,STN-849
2020-05-12 06:00:00,Delhi,28.594914872570914,77.26216369316596,Spring,28.3,58.5,9.0,3.2,33.4,18.0,26.5,99,Moderate,STN-557
2020-05-12 12:00:00,Cairo,30.021921209982544,31.200225194313187,Spring,28.7,63.7,19.4,8.56,35.21,11.8,60.2,249,Moderate,STN-855
2020-05-12 18:00:00,Delhi,28.59274503859959,77.16389759820264,Spring,33.7,90.4,20.5,70.83,80.88,21.1,29.9,209,Good,STN-927
2020-05-13 00:00:00,London,51.563484620506216,-0.1242281940134936,Spring,20.0,17.6,5.5,22.62,81.25,0.8,48.0,334,Unhealthy for Sensitive,STN-969
2020-05-13 06:00:00,Lagos,6.490837053161411,3.3846732798524157,Spring,27.4,10.0,17.8,18.39,46.84,37.6,27.9,250,Moderate,STN-116
2020-05-13 12:00:00,Tokyo,35.776763486288694,139.5738599403031,Spring,49.0,,26.7,3.8,32.29,25.4,58.8,150,Moderate,STN-449
2020-05-13 18:00:00,Sydney,-33.913945126588104,151.1990249950402,Spring,18.0,40.7,15.3,26.09,31.04,11.4,45.8,130,Unhealthy for Sensitive,STN-444
2020-05-14 00:00:00,Tokyo,35.577047667717395,139.65848841820969,Spring,25.1,85.5,29.5,96.48,83.2,43.3,21.9,231,Unhealthy for Sensitive,STN-500
2020-05-14 06:00:00,Lagos,6.468278817413997,3.283293005210782,Spring,12.5,46.9,15.7,8.04,36.77,24.7,47.7,261,Unhealthy,STN-211
2020-05-14 12:00:00,New York,40.73346101264179,-74.05076115454789,Spring,34.9,46.5,19.4,19.71,127.58,10.9,18.9,125,Unhealthy for Sensitive,STN-555
2020-05-14 18:00:00,London,51.4830102081514,-0.14096966691855425,Spring,24.0,61.6,10.1,36.25,42.75,19.0,80.8,215,Unhealthy for Sensitive,STN-274
2020-05-15 00:00:00,Delhi,28.515450214265805,77.23831988989019,Spring,15.0,43.1,16.3,,88.82,16.7,53.8,245,Moderate,STN-581
2020-05-15 06:00:00,Sydney,-33.889932965420954,151.25911173413584,Spring,17.7,74.7,15.1,33.27,242.69,38.0,27.0,313,Unhealthy,STN-214
2020-05-15 12:00:00,Beijing,39.91234333699778,116.37448969797978,Spring,14.7,61.0,19.5,16.42,93.56,35.0,44.1,113,Unhealthy for Sensitive,STN-250
2020-05-15 18:00:00,Paris,48.81371877455457,2.2323936381467604,Spring,14.7,73.9,15.5,10.22,53.4,41.4,72.8,184,Good,STN-132
2020-05-16 00:00:00,New York,40.80719638172483,-74.01267834321865,Spring,13.3,39.8,2.2,52.86,45.02,38.8,27.7,219,Hazardous,STN-799
2020-05-16 06:00:00,Cairo,30.122170633113225,31.343536376096942,Spring,25.1,,19.4,31.06,91.49,20.1,47.3,274,Hazardous,STN-352
2020-05-16 12:00:00,Paris,48.87243906232315,2.342789154271537,Spring,8.4,56.4,28.8,12.6,38.64,56.0,35.3,39,Unhealthy,STN-145
2020-05-16 18:00:00,Paris,48.85519659429505,2.3398168600614757,Spring,31.6,46.9,19.4,4.04,15.1,52.2,4.3,241,Unhealthy for Sensitive,STN-169
2020-05-17 00:00:00,Beijing,39.948300763745294,116.37225211369427,Spring,20.4,26.3,6.4,77.32,67.54,34.9,9.1,53,Moderate,STN-333
2020-05-17 06:00:00,Sydney,-33.94581491590023,151.17575765399968,Spring,19.9,76.7,22.9,10.65,126.37,45.2,60.8,171,Moderate,STN-159
2020-05-17 12:00:00,London,51.48364442492363,-0.1649477021538415,Spring,20.1,89.7,24.4,11.47,92.89,40.2,22.1,283,Unhealthy for Sensitive,STN-856
2020-05-17 18:00:00,Sydney,-33.91480619378997,151.26150640490056,Spring,22.9,52.8,11.3,11.75,17.01,40.4,25.4,164,Moderate,STN-944
2020-05-18 00:00:00,Tokyo,35.66765919640295,139.59385058954427,Spring,3.0,100.0,10.7,7.73,109.94,27.2,21.7,253,Hazardous,STN-453
2020-05-18 06:00:00,São Paulo,-23.53575034123231,-46.59807728743748,Spring,21.4,96.6,15.8,12.82,91.47,55.0,31.7,189,Unhealthy,STN-612
2020-05-18 12:00:00,Tokyo,35.708362539154834,139.66530754052576,Spring,13.4,70.7,21.8,14.73,96.89,21.1,33.9,231,Unhealthy,STN-916
2020-05-18 18:00:00,Cairo,30.098184204925527,31.186822731107473,Spring,47.2,55.6,5.8,16.28,67.9,18.1,17.1,310,Unhealthy for Sensitive,STN-978
2020-05-19 00:00:00,Sydney,-33.87259136819432,151.17407414680363,Spring,28.5,100.0,1.3,24.36,61.92,26.8,2.7,123,Moderate,STN-808
2020-05-19 06:00:00,Cairo,30.064236750898203,31.25732962455739,Spring,21.5,32.5,24.2,23.86,73.17,7.8,39.5,338,Moderate,STN-394
2020-05-19 12:00:00,Paris,48.81777177677397,2.3940389916523332,Spring,19.6,91.3,10.7,25.86,14.19,39.9,26.8,25,Hazardous,STN-150
2020-05-19 18:00:00,Lagos,6.5287350330930485,3.4997501748160995,Spring,47.1,76.3,11.4,57.07,104.95,21.8,35.3,70,Unhealthy for Sensitive,STN-452
2020-05-20 00:00:00,Cairo,29.994406923946933,31.304722769231258,Spring,-6.5,50.6,11.2,9.69,54.51,,41.6,112,Unhealthy,STN-374
2020-05-20 06:00:00,Cairo,29.971739105504877,31.204969212783148,Spring,22.0,70.2,1.6,49.97,21.1,36.1,35.3,138,Good,STN-872
2020-05-20 12:00:00,Lagos,6.548975441571987,3.4333897335163157,Spring,20.0,65.4,14.1,21.21,162.43,28.5,35.9,222,Hazardous,STN-533
2020-05-20 18:00:00,New York,40.73598197341641,-74.00107438886668,Spring,1.3,56.5,3.3,47.29,31.24,6.9,23.8,146,Moderate,STN-518
2020-05-21 00:00:00,New York,40.727935636101876,-74.04242867849582,Spring,31.8,50.0,19.9,,55.22,41.6,27.4,109,Moderate,STN-709
2020-05-21 06:00:00,Cairo,30.008178794514482,31.1474758760904,Spring,20.2,15.1,22.8,7.93,21.05,39.6,11.6,65,Moderate,STN-224
2020-05-21 12:00:00,Beijing,39.944419272720545,116.35407019937065,Spring,58.0,44.9,16.6,9.37,80.37,30.0,53.0,61,Unhealthy for Sensitive,STN-354
2020-05-21 18:00:00,Beijing,39.872771304170264,116.48373505485766,Spring,15.2,47.9,20.3,31.59,10.45,17.2,25.3,46,Moderate,STN-420
2020-05-22 00:00:00,Tokyo,35.704972168370816,139.70147155453745,Spring,37.2,74.0,13.1,25.74,122.36,26.5,23.2,125,Moderate,STN-749
2020-05-22 06:00:00,Cairo,30.0721182115731,31.18129763661716,Spring,9.3,51.3,15.5,25.63,43.09,18.3,5.4,44,Moderate,STN-297
2020-05-22 12:00:00,Beijing,39.813835743595185,116.45751769148659,Spring,30.5,22.5,12.7,9.99,39.46,35.1,3.8,26,Good,STN-712
2020-05-22 18:00:00,London,51.533309423357046,-0.11188337551744804,Spring,39.3,65.2,23.6,23.45,170.61,10.0,26.8,35,Unhealthy,STN-780
2020-05-23 00:00:00,Cairo,30.03682694992055,31.194052135152692,Spring,25.1,55.6,14.7,9.79,70.64,28.9,25.3,159,Moderate,STN-203
2020-05-23 06:00:00,Paris,48.859679599927944,2.2681031286467177,Spring,10.0,43.8,11.8,23.27,15.22,18.2,50.3,342,Unhealthy,STN-316
2020-05-23 12:00:00,London,51.50374356699935,-0.20459414109721033,Spring,32.0,66.0,20.9,67.76,41.13,9.0,74.0,348,Good,STN-960
2020-05-23 18:00:00,Sydney,-33.91174966570752,151.15909207232417,Spring,21.6,56.2,17.9,67.92,65.49,,37.3,288,Unhealthy for Sensitive,STN-615
2020-05-24 00:00:00,Lagos,6.468885332281894,3.4191665102371296,Spring,32.1,68.2,16.2,72.89,60.85,35.5,74.3,199,Unhealthy for Sensitive,STN-169
2020-05-24 06:00:00,Beijing,39.862371663295406,116.29903904515919,Spring,51.0,58.6,7.2,21.16,60.91,35.6,0.0,103,Good,STN-694
2020-05-24 12:00:00,Sydney,-33.86844194271641,151.26691809887583,Spring,5.2,50.0,9.6,14.41,39.49,1.2,45.1,274,Moderate,STN-140
2020-05-24 18:00:00,New York,40.69358727633309,-74.01226132947781,Spring,29.9,75.5,1.1,66.64,20.41,24.4,7.6,171,Moderate,STN-114
2020-05-25 00:00:00,Paris,48.795340145194835,2.3156251546519164,Spring,27.4,59.9,14.8,47.46,79.06,36.0,41.4,15,Unhealthy for Sensitive,STN-775
2020-05-25 06:00:00,Sydney,-33.86733010526249,151.2752723652965,Spring,23.2,87.8,17.5,25.35,14.97,41.6,4.5,282,Unhealthy for Sensitive,STN-585
2020-05-25 12:00:00,Lagos,6.543919073099341,3.30167974902291,Spring,27.7,75.9,21.1,38.08,76.68,22.1,46.0,121,Moderate,STN-138
2020-05-25 18:00:00,Beijing,39.83703802709447,116.447405529238,Spring,-3.5,66.5,18.0,38.37,25.14,34.3,58.4,181,Moderate,STN-802
2020-05-26 00:00:00,Sydney,-33.904754372145376,151.21969133310787,Spring,7.5,83.4,21.3,44.13,17.61,38.4,27.7,61,Moderate,STN-195
2020-05-26 06:00:00,São Paulo,-23.510984885071725,-46.636690758031484,Spring,16.9,29.6,35.0,39.83,174.74,7.4,48.8,162,Unhealthy for Sensitive,STN-215
2020-05-26 12:00:00,New York,40.754336492051124,-74.06367978406455,Spring,40.8,,24.0,1.92,69.87,11.7,28.9,284,Hazardous,STN-534
2020-05-26 18:00:00,Sydney,-33.88833532790267,151.1742335406126,Spring,12.6,28.9,9.8,16.36,179.37,24.6,54.4,322,Moderate,STN-366
2020-05-27 00:00:00,Beijing,39.963397023654366,116.40735206269396,Spring,15.6,54.5,20.8,7.46,35.08,7.8,38.0,85,Moderate,STN-646
2020-05-27 06:00:00,Delhi,28.584109153972577,77.2061510266438,Spring,20.3,84.7,13.6,46.5,11.15,22.0,13.6,32,Unhealthy,STN-616
2020-05-27 12:00:00,Cairo,30.06996534317328,31.19202035411168,Spring,2.8,46.2,12.6,6.32,120.76,25.3,20.8,324,Moderate,STN-913
2020-05-27 18:00:00,Cairo,30.058816187139787,31.15573878415624,Spring,15.6,59.3,9.3,8.23,29.04,31.9,60.9,274,Unhealthy for Sensitive,STN-540
2020-05-28 00:00:00,Cairo,30.00504224824918,31.268791717487968,Spring,10.2,55.6,23.7,20.29,108.9,62.2,61.5,144,Moderate,STN-502
2020-05-28 06:00:00,London,51.553383167877804,-0.12006034240123796,Spring,-6.3,72.4,8.6,,47.95,,41.3,237,Unhealthy for Sensitive,STN-236
2020-05-28 12:00:00,New York,40.79712981858146,-74.03551454923738,Spring,-10.6,46.9,11.8,36.55,49.52,11.6,36.1,215,Unhealthy for Sensitive,STN-278
2020-05-28 18:00:00,Tokyo,35.659167476179086,139.7072192358649,Spring,16.0,39.9,19.8,24.85,53.02,14.2,45.2,251,Unhealthy for Sensitive,STN-850
2020-05-29 00:00:00,Paris,48.88359111215023,2.3865356029373337,Spring,20.8,62.8,14.0,64.46,68.39,3.9,10.2,84,Unhealthy for Sensitive,STN-978
2020-05-29 06:00:00,Lagos,6.491135186716136,3.396756010531323,Spring,15.7,79.7,16.5,7.01,33.94,40.8,12.0,114,Good,STN-910
2020-05-29 12:00:00,London,51.429021432879885,-0.13092868443904235,Spring,6.6,32.6,15.6,6.04,18.86,18.8,65.5,220,Good,STN-277
2020-05-29 18:00:00,Cairo,30.108517498332063,31.204628394088633,Spring,27.3,48.3,9.0,23.22,68.53,12.4,22.0,11,Unhealthy for Sensitive,STN-719
2020-05-30 00:00:00,Sydney,-33.84370790347476,151.13658265801064,Spring,-1.6,45.2,30.1,13.12,25.7,4.8,33.0,213,Good,STN-232
2020-05-30 06:00:00,Cairo,30.038458599145216,31.28754258420864,Spring,18.3,54.6,34.9,3.81,26.91,37.3,59.9,270,Unhealthy,STN-918
2020-05-30 12:00:00,London,51.562780934906776,-0.14805308461226374,Spring,14.0,63.9,8.3,17.62,64.65,21.6,47.5,291,Unhealthy,STN-113
2020-05-30 18:00:00,São Paulo,-23.577517078900442,-46.60727058499027,Spring,11.1,78.8,7.5,14.7,110.58,21.1,33.3,129,Good,STN-424
2020-05-31 00:00:00,New York,40.74264928811932,-74.05959554866847,Spring,27.6,59.2,21.8,31.57,40.04,25.5,8.1,257,Moderate,STN-731
2020-05-31 06:00:00,Beijing,39.97194593539496,116.35499028109302,Spring,40.3,41.7,15.3,38.0,59.39,27.2,48.4,315,Unhealthy for Sensitive,STN-423
2020-05-31 12:00:00,London,51.544738224821735,-0.11530701123782955,Spring,6.4,40.5,21.3,30.42,41.78,38.0,51.5,208,Moderate,STN-233
2020-05-31 18:00:00,São Paulo,-23.501434682458637,-46.578698345276216,Spring,4.0,,11.5,23.47,19.97,14.4,12.3,89,Unhealthy for Sensitive,STN-977
2020-06-01 00:00:00,São Paulo,-23.558364888304357,-46.61164337344893,Spring,16.5,,12.1,25.43,33.68,21.9,64.3,82,Unhealthy for Sensitive,STN-967
2020-06-01 06:00:00,Paris,48.877158755418044,2.3154836716562355,Spring,36.2,31.9,9.5,35.44,79.67,2.6,42.6,178,Unhealthy for Sensitive,STN-290
2020-06-01 12:00:00,New York,40.703884709672366,-74.05608716967966,Spring,13.3,59.0,5.9,125.92,7.67,24.6,46.7,78,Unhealthy,STN-287
2020-06-01 18:00:00,Sydney,-33.851557142785715,151.19267135342335,Spring,36.1,49.2,11.9,11.48,101.06,37.3,42.8,76,Good,STN-511
2020-06-02 00:00:00,Tokyo,35.74487302205506,139.5796151016083,Spring,13.9,72.1,19.5,22.6,98.37,41.2,40.0,333,Moderate,STN-485
2020-06-02 06:00:00,New York,40.73310994722172,-73.91147035670436,Spring,21.3,33.3,22.2,,69.14,6.7,13.7,153,Moderate,STN-603
2020-06-02 12:00:00,Lagos,6.503304938066417,3.405939348848927,Spring,17.7,45.1,22.0,45.95,17.23,11.0,66.8,199,Unhealthy,STN-902
2020-06-02 18:00:00,Paris,48.83630519121045,2.338099508868547,Spring,33.4,70.9,9.8,5.66,58.23,26.3,61.6,152,Unhealthy for Sensitive,STN-426
2020-06-03 00:00:00,Lagos,6.541496209186702,3.381826942869402,Spring,22.5,55.2,12.2,12.17,74.23,31.6,12.8,149,Moderate,STN-471
2020-06-03 06:00:00,Delhi,28.67205064642365,77.28227018572464,Spring,20.0,75.8,13.2,3.73,50.49,40.1,45.4,178,Good,STN-241
2020-06-03 12:00:00,Paris,48.83568698715751,2.414547001707459,Spring,8.4,51.7,10.5,13.86,40.28,6.7,36.6,343,Unhealthy,STN-144
2020-06-03 18:00:00,London,51.612782739896964,-0.15441340370630374,Spring,3.6,78.0,18.9,9.53,38.82,22.1,59.0,200,Unhealthy for Sensitive,STN-307
2020-06-04 00:00:00,Lagos,6.586090851052732,3.3163603627322105,Spring,17.2,27.1,19.8,58.88,14.37,16.2,22.2,306,Moderate,STN-226
2020-06-04 06:00:00,Sydney,-33.825103549966144,151.1450905342706,Spring,34.8,41.3,10.5,101.77,62.2,19.5,45.5,213,Good,STN-609
2020-06-04 12:00:00,Beijing,39.84397754141451,116.45634145356752,Spring,7.3,72.7,23.1,89.35,20.18,5.5,16.5,331,Good,STN-655
2020-06-04 18:00:00,São Paulo,-23.51268589005414,-46.689216561368724,Spring,29.5,81.0,20.1,53.24,146.79,13.2,37.2,177,Moderate,STN-698
2020-06-05 00:00:00,Lagos,6.484178274713463,3.4279720947298054,Spring,17.0,90.5,19.5,22.9,65.83,26.7,51.5,81,Unhealthy,STN-689
2020-06-05 06:00:00,Delhi,28.658454371414365,77.17536799272136,Spring,11.2,66.8,10.5,38.38,13.89,13.8,16.2,256,Unhealthy,STN-323
2020-06-05 12:00:00,Delhi,28.688888313508045,77.27015251983983,Spring,15.9,74.0,26.8,21.36,56.89,35.2,40.4,280,Good,STN-928
2020-06-05 18:00:00,Paris,48.91648906540509,2.2968084403607367,Spring,40.0,52.6,0.7,33.34,47.5,,4.2,160,Good,STN-835
2020-06-06 00:00:00,Delhi,28.65767764595557,77.22357813651112,Spring,36.7,97.8,14.4,,16.68,27.2,43.4,117,Unhealthy,STN-775
2020-06-06 06:00:00,São Paulo,-23.573221564549524,-46.67807425705765,Spring,12.0,27.2,5.3,29.49,47.38,22.7,86.7,345,Good,STN-409
2020-06-06 12:00:00,London,51.49607689906977,-0.11598167178632127,Spring,12.6,32.4,5.9,80.51,17.41,25.0,81.3,69,Unhealthy for Sensitive,STN-647
2020-06-06 18:00:00,São Paulo,-23.62467762703251,-46.699538225946235,Spring,22.2,50.3,1.5,20.58,135.0,42.7,44.3,77,Good,STN-110
2020-06-07 00:00:00,Tokyo,35.67774819669974,139.67228688734764,Spring,33.0,56.8,0.3,20.89,28.25,29.4,36.5,310,Unhealthy,STN-370
2020-06-07 06:00:00,São Paulo,-23.58290641181613,-46.606315970416404,Spring,12.6,10.0,12.2,4.19,16.41,22.6,47.9,55,Moderate,STN-259
2020-06-07 12:00:00,São Paulo,-23.507207212099264,-46.57980572050205,Spring,5.6,88.4,23.1,26.34,36.03,49.6,49.3,347,Moderate,STN-595
2020-06-07 18:00:00,Delhi,28.598487134058352,77.22106318402761,Spring,24.7,63.3,12.7,19.43,34.99,31.6,37.5,125,Unhealthy,STN-774
2020-06-08 00:00:00,London,51.52765098114404,-0.12762061017838586,Spring,3.9,67.4,15.6,69.45,15.43,16.4,35.0,193,Good,STN-181
2020-06-08 06:00:00,Delhi,28.66939267262903,77.219796748974,Spring,31.5,25.0,16.7,,47.45,33.0,84.2,334,Moderate,STN-230
2020-06-08 12:00:00,Sydney,-33.914240262608566,151.20801542503384,Spring,9.1,62.8,7.8,36.5,35.44,21.0,53.4,126,Moderate,STN-166
2020-06-08 18:00:00,Tokyo,35.71883300471317,139.712679758573,Spring,10.2,61.9,26.3,7.39,18.58,8.9,32.7,228,Moderate,STN-443
2020-06-09 00:00:00,London,51.51894217204617,-0.1056813969927117,Spring,-12.5,,9.4,24.28,17.8,24.2,45.7,49,Unhealthy,STN-310
2020-06-09 06:00:00,Tokyo,35.75531837422784,139.65550867039258,Spring,26.2,75.3,14.2,,19.66,50.7,54.8,315,Good,STN-792
2020-06-09 12:00:00,Lagos,6.567000156854361,3.384714985238102,Spring,32.1,51.1,29.4,63.36,150.94,10.4,14.0,220,Moderate,STN-353
2020-06-09 18:00:00,Delhi,28.680933403991425,77.21915899873301,Spring,14.3,66.4,7.5,62.56,31.47,37.0,11.0,276,Unhealthy,STN-144
2020-06-10 00:00:00,Tokyo,35.725923076221505,139.74778305377083,Spring,5.9,68.0,16.8,49.97,41.15,1.6,60.8,332,Hazardous,STN-627
2020-06-10 06:00:00,Beijing,39.94334242776749,116.43325236536373,Spring,17.6,41.5,20.5,39.82,15.41,23.6,71.1,202,Unhealthy for Sensitive,STN-596
2020-06-10 12:00:00,Beijing,39.93089743196628,116.36989808186928,Spring,14.5,96.0,22.5,51.44,31.2,42.2,38.1,225,Hazardous,STN-669
2020-06-10 18:00:00,Sydney,-33.905562504726674,151.1761369312171,Spring,14.3,52.6,17.9,8.83,32.93,41.3,70.1,186,Unhealthy,STN-121
2020-06-11 00:00:00,Delhi,28.64002156556712,77.15993256790235,Spring,14.4,54.5,28.8,12.43,115.69,26.1,68.6,123,Hazardous,STN-270
2020-06-11 06:00:00,Cairo,30.059432601709073,31.132013272094476,Spring,12.1,61.9,13.0,30.7,28.53,30.3,36.4,206,Unhealthy for Sensitive,STN-960
2020-06-11 12:00:00,Paris,48.88406019024244,2.3406109643790343,Spring,-3.7,100.0,5.4,35.51,84.54,12.3,29.7,325,Moderate,STN-738
2020-06-11 18:00:00,London,51.413021046485625,-0.12370707497042521,Spring,12.0,70.2,22.1,15.44,57.12,32.9,26.1,297,Unhealthy for Sensitive,STN-603
2020-06-12 00:00:00,Tokyo,35.64385844336127,139.62544639443271,Spring,43.2,46.5,26.6,35.71,47.2,31.4,79.5,94,Unhealthy,STN-809
2020-06-12 06:00:00,Paris,48.82010137059154,2.358058077985731,Spring,-11.7,53.3,22.5,,80.99,22.1,29.1,119,Hazardous,STN-355
2020-06-12 12:00:00,Delhi,28.57931496985115,77.32004774938814,Spring,11.4,45.7,13.2,29.15,37.71,35.8,38.7,332,Good,STN-632
2020-06-12 18:00:00,Cairo,29.975695091303056,31.288120880577225,Spring,29.3,69.4,14.7,21.44,26.52,24.8,0.4,14,Good,STN-950
2020-06-13 00:00:00,New York,40.71525413914462,-73.96402905154353,Spring,10.5,52.5,8.8,60.42,39.29,,57.1,42,Moderate,STN-608
2020-06-13 06:00:00,Beijing,39.89307256173572,116.36931769125638,Spring,19.2,62.1,21.7,42.87,82.89,,30.6,190,Moderate,STN-636
2020-06-13 12:00:00,Lagos,6.497939328901422,3.381940761519969,Spring,14.0,79.1,11.5,34.56,83.36,6.4,17.9,266,Good,STN-517
2020-06-13 18:00:00,Delhi,28.598348708348265,77.28817712357143,Spring,33.5,74.4,9.7,15.07,54.2,43.1,61.3,284,Unhealthy,STN-730
2020-06-14 00:00:00,Tokyo,35.585199485224486,139.6092788348474,Spring,12.2,38.3,21.3,51.29,54.59,19.1,53.7,106,Unhealthy,STN-925
2020-06-14 06:00:00,Beijing,39.92709332214287,116.41055203704688,Spring,22.8,33.3,19.6,26.18,51.61,29.6,52.0,167,Unhealthy for Sensitive,STN-450
2020-06-14 12:00:00,São Paulo,-23.45902955994704,-46.56476987070991,Spring,13.8,78.0,21.9,74.36,108.63,7.6,48.8,290,Good,STN-941
2020-06-14 18:00:00,Beijing,39.97274484729022,116.48806421066953,Spring,3.2,68.4,16.1,42.99,51.4,,19.4,100,Unhealthy,STN-340
2020-06-15 00:00:00,Cairo,30.091392588899442,31.33475190598544,Spring,2.4,46.7,6.4,107.48,37.18,10.3,14.6,190,Moderate,STN-110
2020-06-15 06:00:00,New York,40.658128436400254,-73.9806438836637,Spring,4.0,78.4,13.6,22.27,70.51,,29.3,194,Unhealthy for Sensitive,STN-203
2020-06-15 12:00:00,New York,40.697154325100946,-73.99509810426638,Spring,30.0,49.8,28.9,3.7,129.74,46.8,33.8,155,Good,STN-573
2020-06-15 18:00:00,London,51.566352682620376,-0.16915924200765928,Spring,13.3,36.4,0.9,22.41,30.63,31.3,34.8,306,Unhealthy,STN-630
2020-06-16 00:00:00,London,51.45167451066673,-0.07089991251940542,Spring,31.5,,23.4,51.46,40.7,24.4,4.2,256,Moderate,STN-353
2020-06-16 06:00:00,São Paulo,-23.532885946735355,-46.64416153900273,Spring,-5.4,70.2,19.0,5.22,157.47,11.3,18.8,339,Moderate,STN-542
2020-06-16 12:00:00,Beijing,39.864745215269785,116.35423365221254,Spring,27.1,74.1,6.9,107.23,33.85,,18.2,258,Moderate,STN-430
2020-06-16 18:00:00,São Paulo,-23.502769843403282,-46.57111155803543,Spring,34.3,52.4,13.8,46.62,22.15,25.6,55.6,310,Moderate,STN-359
2020-06-17 00:00:00,Sydney,-33.900733640789234,151.12648405784435,Spring,10.2,65.1,20.1,37.07,32.42,21.9,23.9,320,Moderate,STN-677
2020-06-17 06:00:00,Beijing,39.94300063796012,116.33021148676359,Spring,26.8,43.9,22.6,21.98,47.07,14.1,11.9,181,Hazardous,STN-155
2020-06-17 12:00:00,London,51.45183082313782,-0.18915488739317354,Spring,33.2,39.0,14.6,26.81,6.53,4.1,24.8,17,Unhealthy,STN-287
2020-06-17 18:00:00,New York,40.68598197570511,-74.03761999843698,Spring,15.7,67.2,11.0,12.46,52.45,21.6,14.9,321,Unhealthy for Sensitive,STN-210
2020-06-18 00:00:00,Sydney,-33.923163234361475,151.13122636798815,Spring,12.1,57.4,11.8,22.6,29.15,30.9,62.2,144,Hazardous,STN-200
2020-06-18 06:00:00,São Paulo,-23.644100984535484,-46.62491440645509,Spring,30.7,55.0,28.9,30.22,39.44,6.2,25.3,149,Unhealthy,STN-829
2020-06-18 12:00:00,Beijing,39.935750568400394,116.41386548042735,Spring,0.1,75.0,10.2,13.83,39.34,39.6,41.1,28,Moderate,STN-352
2020-06-18 18:00:00,Lagos,6.503546695446253,3.3993360232475958,Spring,9.7,40.8,2.9,10.01,12.11,,23.7,203,Unhealthy for Sensitive,STN-567
2020-06-19 00:00:00,Beijing,39.951518178684225,116.34142836229942,Spring,16.8,52.8,26.9,31.62,53.22,51.0,67.6,327,Moderate,STN-897
2020-06-19 06:00:00,Cairo,30.073019173909618,31.1715591775261,Spring,12.8,88.7,1.2,19.13,116.73,36.8,33.3,76,Unhealthy,STN-251
2020-06-19 12:00:00,Beijing,39.845416483045234,116.39645966852446,Spring,-8.5,56.4,5.2,38.79,23.7,13.1,29.7,25,Good,STN-787
2020-06-19 18:00:00,Sydney,-33.86067023270702,151.20595020391116,Spring,33.1,97.0,24.0,12.57,103.5,2.2,20.4,25,Moderate,STN-860
2020-06-20 00:00:00,Cairo,30.09878186656157,31.29492812119426,Spring,4.5,82.9,16.7,18.42,27.69,19.6,38.2,224,Unhealthy for Sensitive,STN-286
2020-06-20 06:00:00,New York,40.75610717833264,-73.98238329979696,Spring,25.3,64.7,10.7,26.83,27.61,45.5,21.0,102,Moderate,STN-957
